"","length_2d","length_3d","moving_time","stopped_time","moving_distance","stopped_distance","max_speed","ave_speed","uphillnorm","downhillnorm","maxe","mine","sport"
"4088",23.3802772892,23.4879260408,7559,12631,23193.1803326,294.745708254,6.54261169761,3.06828685442,1.85665034948e-05,2.09616846686e-05,936.9,865.3,"ci"
"4102",57.1500671321,57.3105716053,8591,2470,57100.7304172,209.841188133,11.492229582,6.64657553453,1.78354996092e-05,1.83604333758e-05,252,39,"ci"
"4112",45.5441115063,45.6429031981,6817,899,45519.7653312,123.137866943,16.0664143897,6.67738966278,1.825263404e-05,1.78354560696e-05,1108,484,"ci"
"4136",15.0544442823,15.0747422693,3795,43,15065.8316907,8.91057861874,7.26710411378,3.96991612403,1.51184590896e-05,1.0309248026e-05,704.4,583.2,"ci"
"4150",77.5357070902,77.7573980887,12003,1564,77672.1260525,85.2720362055,12.4290427006,6.47105940619,1.97978461487e-05,1.98739401216e-05,1842.6,1096.5,"ci"
"4164",30.925358924,31.1377362117,10391,1968,30946.2933803,191.442831316,6.17927068848,2.97818240596,2.43243741115e-05,2.37972985797e-05,88.1,-39.3,"ci"
"4168",18.3822313527,18.4162828926,3302,73,18407.4671898,8.81570277546,10.6453407161,5.57464178977,1.72432820542e-05,1.82986490348e-05,107,52.6,"ci"
"4198",80.4998951353,80.6052013193,12087,1154,80586.952792,18.2485273329,14.3133271156,6.66724189559,1.57043682836e-05,1.57391509377e-05,838.6,607.6,"ci"
"4207",20.5812324569,20.7404006471,4384,897,20661.6106924,78.7899546742,7.88395125147,4.71295864334,2.43085539725e-05,2.39684382863e-05,458,414,"ci"
"4219",169.217253649,169.945875338,27715,48,169613.878774,6.93513387142,9.1000175533,6.11993067921,1.29342602648e-05,1.28456168217e-05,1116,0,"ci"
"4221",14.3425770008,15.171194603,5822,1690,14987.4022529,183.792350128,8.69047380623,2.57427039726,6.42910963594e-05,6.23388669938e-05,1150,778,"ci"
"4232",68.2094062882,68.3074004818,11208,27,68306.6194609,0.781020930709,13.3190014954,6.09445212891,1.73351457569e-05,1.61329655231e-05,467.4,36.8,"ci"
"4261",137.496648474,137.709707378,20060,5038,137531.567187,178.140191304,14.0384060867,6.85601032837,1.86218357205e-05,1.86451090151e-05,392.6,19,"ci"
"4268",95.7374837896,97.8509702185,12738,872,97811.7894222,39.1807963043,17.2858966281,7.67873994522,3.83232340643e-05,3.79952538547e-05,468.5,3.2,"ci"
"4274",80.7669297906,80.8117225904,11795,3702,80140.8631881,670.859402248,10.0152550284,6.79447759119,1.18326894742e-05,1.17608779046e-05,1041.7,637.1,"ci"
"4294",49.6029999231,49.7762665895,4620,0,49776.2665895,0,12.2305201803,10.7740836774,1.45434752156e-05,1.2950829607e-05,1070,850,"ci"
"4297",78.4449932404,78.6096243837,11527,1770,78520.22134,89.4030436931,9.42429462846,6.8118522894,1.0567532302e-05,1.05892035385e-05,129.9,5,"ci"
"4299",162.899556897,163.035929286,20488,2213,162945.484738,90.4445478214,10.4736838449,7.95321577205,1.21785475528e-05,1.22608068312e-05,762.4,500.2,"ci"
"4305",116.844719659,117.058538006,9530,3786,116796.327658,262.21034822,34.4463178162,12.2556482327,9.79505110146e-06,9.66667559555e-06,864,653,"ci"
"4312",11.7164197364,11.8336957433,3645,413,11808.9017517,24.7939916155,5.38173794876,3.23975356699,3.18356638283e-05,2.79095497905e-05,61,8,"ci"
"4339",34.2465707479,34.3255945054,4820,793,34286.9270719,38.6674334187,22.4388093644,7.11347034688,1.05934694212e-05,1.16359095611e-05,108,16.7,"ci"
"4340",19.1467069025,19.5760256745,6056,2550,19354.328157,217.923084994,5.49545852329,3.1958930246,3.25935944587e-05,3.24943606839e-05,35.3,0,"ci"
"4341",64.6219227423,64.7355229885,9453,595,64660.7731809,74.7498076,12.3345010978,6.84023835617,1.18586691246e-05,1.19654440349e-05,2033.5,1837,"ci"
"4353",2.52041461091,2.53718426681,595,0,2537.18426681,0,10.549152676,4.26417523834,3.20582175847e-05,3.08679372288e-05,851,809,"ci"
"4365",80.1152728361,80.2426394376,11423,1879,80220.7488543,21.8905833069,10.7343269825,7.02273911007,1.01110558739e-05,1.02233940047e-05,758,534,"ci"
"4366",65.9725878007,66.231879404,11259,562,66211.8913421,19.9880618825,8.35345255569,5.88079681518,1.81469310195e-05,1.78740904262e-05,2639,2552,"ci"
"4369",13.7607404348,14.2595703572,3489,281,14244.8049802,14.7653769906,7.95845156824,4.08277586133,4.89036184636e-05,5.47172591161e-05,227.5,1.2,"ci"
"4371",48.9189575986,48.978976675,7505,30,48977.3420633,1.63461172079,10.4162130802,6.52596163402,1.78172234812e-05,1.79010355696e-05,718.7,152.8,"ci"
"4379",56.6774407569,56.7607855462,9543,770,56720.4646027,40.3209435439,12.9981188078,5.94367228363,1.95202885879e-05,1.91885869488e-05,284.6,17.2,"ci"
"4414",56.3350215682,56.4096502826,8376,2,56409.4879964,0.162286229955,13.9996600863,6.73465711513,1.57628412181e-05,1.56811868605e-05,270,16.4,"ci"
"4425",20.5681362879,20.6738340607,4555,455,20608.6530311,65.1810295937,7.75012250327,4.52440242175,2.22027894802e-05,1.82695211049e-05,189.3,108.3,"ci"
"4451",61.5079560719,61.5616041009,9381,122,61547.1522059,14.4518950246,12.265438061,6.56083063702,1.11411603273e-05,1.11167732383e-05,362.4,110.5,"ci"
"4453",136.391864937,137.308669332,17841,314,137284.310351,24.3589816087,13.2531196602,7.69487754895,2.10203152609e-05,2.14235651176e-05,359,54,"ci"
"4454",15.123280422,15.1731574115,4785,127,15153.5646687,19.5927427957,6.04790175988,3.16688916797,1.8391512439e-05,1.79617115084e-05,745.7,704.4,"ci"
"4464",28.6706178913,28.7760401789,5940,75,28768.4770276,7.56315129404,8.1015069483,4.84317795078,1.84990781158e-05,1.93431478213e-05,290.2,157.3,"ci"
"4475",22.5713188879,22.6204258469,8060,340,22545.3832852,75.0425617202,5.47880985451,2.79719395598,1.77747699189e-05,1.77747699189e-05,2593,2467,"ci"
"4479",38.7342896846,38.8779217264,9307,2353,38786.863656,91.0580703996,7.63699230238,4.16749367745,1.99941707027e-05,2.17677930037e-05,804.6,562,"ci"
"4491",108.839137697,109.104907692,17373,1118,109040.301408,64.6062845101,9.91995604684,6.27642326644,1.61216823022e-05,1.61308701736e-05,812,334,"ci"
"4499",8.5342030607,8.64878555401,1938,297,8629.60118833,19.1843656775,6.35009387334,4.45283859047,3.45421825452e-05,3.43664192092e-05,422.2,372.8,"ci"
"4503",58.0060749628,58.2094089949,11522,1921,58132.2232791,77.1857158489,12.4570158579,5.04532401311,1.71482038845e-05,1.77688285349e-05,759,642,"ci"
"4504",16.8549805404,17.4925356087,4054,576,17430.1456263,62.3899824415,10.8307860259,4.29949324773,5.24533385179e-05,5.76743472156e-05,545,66,"ci"
"4511",14.017463184,14.0591831022,2899,233,14003.6904564,55.4926457965,7.24985729794,4.83052447617,1.66934627848e-05,1.60870763161e-05,478.7,404.9,"ci"
"4533",53.0718644071,53.4965153928,15112,3079,53362.9474079,133.400894919,7.93796781465,3.53116380412,3.38361958839e-05,3.37608263817e-05,476.6,-7.1,"ci"
"4543",83.4748063566,84.7819374949,13715,5149,84662.8018352,119.135659678,12.4955826792,6.17300778966,3.55976866518e-05,3.54802859601e-05,574.2,135.7,"ci"
"4553",72.1004860274,72.1593397845,12528,1766,72143.5365482,15.8032363946,13.2649975937,5.75858369637,1.0649858861e-05,1.06137980777e-05,855.2,663,"ci"
"4557",93.3105466105,93.7723096111,17419,7346,93650.0607613,122.248849787,10.3310182403,5.37631670942,2.37336515586e-05,2.41623276457e-05,639,98,"ci"
"4569",18.9481445854,19.0981944445,3317,30,19098.1944445,0,7.72785275912,5.75767092086,2.47000437373e-05,2.51855794033e-05,59.9,5,"ci"
"4571",6.92513822328,6.93451022965,2160,980,6870.82024423,63.6899854198,5.87676506801,3.18093529826,1.18842393244e-05,1.15954364247e-05,455,435,"ci"
"4575",58.1623381948,58.4403719409,14367,2140,58097.625244,342.74669684,14.2645226636,4.04382440621,2.18969876303e-05,2.18454078608e-05,2853.6,2253.7,"ci"
"4579",37.4362996689,37.54501302,7656,473,37514.803119,30.2099009459,12.1014795487,4.900052654,2.47016934948e-05,2.48646369495e-05,1135.4,569.7,"ci"
"4594",25.8903982606,25.9943677682,3373,41,25920.2346361,74.1331320975,15.8977913407,7.68462337269,2.84236647345e-05,2.79601724436e-05,445,70,"ci"
"4611",27.6709890394,28.1560106437,6976,1129,27967.7826885,188.227955204,10.6096390663,4.00914316062,3.88381491703e-05,3.80322509797e-05,1181.1,1052.9,"ci"
"4619",22.5027269129,22.5309588598,5005,234,22507.1661777,23.7926821003,7.35030062324,4.49693629925,1.01796551541e-05,1.01307721896e-05,694.1,655.4,"ci"
"4642",15.3747446515,15.3943741004,2613,0,15394.3741004,0,6.91374226241,5.89145583636,1.54285489208e-05,1.58968493812e-05,83.2,41,"ci"
"4646",105.905889483,106.456537491,19243,1610,106252.926635,203.610855882,11.2620110405,5.52164042174,2.59485096949e-05,2.59012979673e-05,1341,429,"ci"
"4649",105.509837279,105.918373184,15499,2241,105749.596837,168.776346963,11.3093529093,6.82299482788,2.14738270708e-05,2.13127046538e-05,1752,918,"ci"
"4687",36.0942567518,36.2221177233,7731,624,36163.6015354,58.5161878616,7.31148708337,4.67773917157,2.46233079714e-05,2.3761675047e-05,112.2,32.6,"ci"
"4698",38.891510804,39.2119756406,7330,532,39147.9478766,62.9207092698,8.08877260252,5.34078415779,2.44629221219e-05,2.49180342951e-05,19.7,-18.4,"ci"
"4704",3.76914164924,3.85691081033,831,38,3849.4133511,7.49745923751,7.7594908363,4.63226636714,5.09930424182e-05,5.25849167913e-05,772,712,"ci"
"4712",108.545679384,109.041770989,34540,40,109033.247205,8.52378436258,5.4334147445,3.15672400709,2.40497826797e-05,2.40682081022e-05,880,8,"ci"
"4714",28.8763051858,29.1278373145,5209,239,29112.144786,15.6925285219,9.33184520263,5.5888164304,2.52605032156e-05,2.50146268836e-05,67,-15,"ci"
"4715",76.1579911765,76.3130136628,14219,1562,75155.2804037,1155.9788502,8.11895188597,5.28555316152,1.08130478139e-05,1.06292194357e-05,107,0,"ci"
"4717",10.3727262889,10.4030933859,2610,270,10390.8027241,12.2906618216,5.21681349022,3.98115046901,1.60806325506e-05,1.45477664981e-05,95.5,47.2,"ci"
"4722",102.844278181,102.889978904,13350,6802,102826.521818,63.4505874948,11.3011671628,7.7023611849,7.03130998425e-06,6.96421825954e-06,214.5,-1.3,"ci"
"4728",50.3136754448,50.5263514295,10326,5181,50113.7337191,412.617710399,10.1827519236,4.85316034467,2.24670527447e-05,2.23815889029e-05,741.4,327.7,"ci"
"4733",15.8420149429,15.9066238523,3345,176,15887.3448195,19.2790327833,10.0356401434,4.74957991615,2.08338397097e-05,2.13956369326e-05,751.7,643.5,"ci"
"4741",25.8401055499,26.1042482615,4691,24,26097.9403808,6.01771509737,8.56277262612,5.5634066043,2.40440194333e-05,2.46786917634e-05,37.8,0,"ci"
"4743",5.50667485222,5.51870253958,2720,80,5501.4441306,17.2584089751,3.99130903722,2.0225897539,1.87590520182e-05,1.34927160208e-05,217,180,"ci"
"4748",40.1535182218,40.3963057615,9471,2735,40257.420501,138.885260567,7.19356499018,4.25059872252,2.54809552266e-05,2.53290382771e-05,734.2,540.4,"ci"
"4756",59.3088893147,59.3717575698,12435,5320,59081.6413665,290.116203327,10.8515944643,4.75123774559,1.98309227097e-05,1.73355126336e-05,541.8,36.7,"ci"
"4769",75.8266759148,76.1980591229,12273,66,76194.6004439,3.45867894864,10.6273678616,6.20831096259,2.31804965574e-05,2.34706319185e-05,1629,860,"ci"
"4781",55.7043133901,57.489964324,11905,1255,55770.1502043,144.758162678,9.59553159652,4.68459892518,3.40350663103e-05,3.30979755031e-05,1578,0,"ci"
"4793",18.0294390939,18.0454779092,3040,0,18045.4779092,0,9.31296141913,5.93601247013,8.54158574752e-06,8.26426153493e-06,215,174,"ci"
"4800",20.62041419,20.6544649903,3825,0,20618.5877747,35.8772156123,8.95228915172,5.39048046396,1.46854470143e-05,1.49279251699e-05,99.3,4.4,"ci"
"4823",45.4283303664,45.5038022269,7914,815,45480.7907786,23.0114482022,15.3709366012,5.7468777835,2.21940800348e-05,2.09745767083e-05,1257.8,679.4,"ci"
"4839",18.7635352309,19.1178622183,4524,68,19109.4210859,8.44113240798,8.72032528672,4.22400996594,4.30585169617e-05,4.45507730667e-05,736.2,635.9,"ci"
"4861",81.6681349613,81.6900436797,11079,193,81671.2112446,18.8324351011,8.66915244044,7.37171326334,3.74368779383e-06,3.75593247165e-06,76.6,12.2,"ci"
"4879",48.5774338705,48.836456228,10570,960,48781.9519817,54.5042462376,7.89916245265,4.61513263782,2.34903309846e-05,2.35315023648e-05,1340,855,"ci"
"4900",102.613271056,103.133202588,15526,526,103118.743783,14.4588055933,13.8542857045,6.64168129478,2.15313280365e-05,2.17067439434e-05,1761,867,"ci"
"4901",83.96631723,84.019618746,12666,6128,83863.5448022,156.073943783,14.8425248276,6.62115465042,1.37806448844e-05,1.28767109916e-05,369.8,47.2,"ci"
"4910",97.0450155167,97.2059259655,12595,1485,97099.8589911,106.066974411,14.1358994524,7.70939729981,1.37456827937e-05,1.3821936066e-05,1516.7,890,"ci"
"4914",14.9711231701,15.0616585959,2602,30,15044.9603375,16.6982583987,9.34801201227,5.78207545639,3.11332686736e-05,2.97305683043e-05,912,609,"ci"
"4917",70.8343725444,70.9997888049,11069,718,70952.2618447,47.5269602749,10.4237913738,6.40999745638,1.51831654798e-05,1.52382234956e-05,127.6,48.1,"ci"
"4926",38.9123696737,39.2485888746,5701,433,39211.9072383,36.6816363572,13.7420503593,6.87807529175,2.63052599619e-05,2.69477291872e-05,815,641,"ci"
"4934",58.4190450048,59.2815825329,9491,260,59255.1447605,26.4377723755,11.5220585156,6.24329836271,3.27940999351e-05,3.34103373282e-05,311,47,"ci"
"4943",91.6325700764,91.871777961,17347,4742,91795.5002024,76.2777586156,17.6547088582,5.29172192324,3.07052393887e-05,3.07096046488e-05,2076.4,701.6,"ci"
"4945",28.922394598,28.9266153743,4426,1110,28920.6935161,5.92185813041,8.5661467621,6.53427327522,3.7610993665e-06,3.48103956811e-06,64.5,45,"ci"
"4947",33.1205251374,33.1289549811,4658,127,33113.7122664,15.1956348123,10.3732032169,7.10899791035,7.81871660929e-06,7.7885238513e-06,144.3,-2.9,"ci"
"4956",73.3131991249,74.5884891285,11137,180,74567.8148433,20.6742852215,10.9448581329,6.69550281434,3.99172322983e-05,4.01777583731e-05,812.6,20.6,"ci"
"4962",62.0060309257,62.1342029074,14958,1929,62047.2369626,86.9659448386,11.7612666416,4.14809713616,1.93595684497e-05,1.92434507125e-05,422.2,0.1,"ci"
"4971",20.4231251386,20.5929640407,4690,550,20513.6698131,79.2942276652,7.67177540716,4.37391680449,2.89005720719e-05,2.89936038673e-05,231.7,27.5,"ci"
"4983",36.1148046043,36.1159648886,3360,0,36115.9648886,0,26.8092922158,10.748799074,1.12419270836e-06,1.09650323278e-06,16,2,"ci"
"4990",102.175951494,102.806443465,16756,1280,102784.068432,22.3750327098,11.0663761128,6.13416498162,2.46652951419e-05,2.44304062111e-05,2604,1225,"ci"
"4994",39.3219729434,40.3756443762,13616,6235,39823.4527855,552.191590709,8.50701785729,2.9247541705,5.67667345485e-05,5.67819931929e-05,1591,397,"ci"
"5002",29.5020659049,30.2915854333,6552,508,30234.1786681,57.4067651947,8.25130933076,4.61449613371,5.41165491645e-05,5.30556065139e-05,853.6,685.2,"ci"
"5006",43.5890665311,43.6704062252,6856,114,43652.5274996,17.8787255505,9.82727447387,6.36705476949,1.65174447929e-05,1.6542680479e-05,243.1,5.3,"ci"
"5021",100.168167258,101.090063836,16676,2806,100892.456816,197.607020643,11.7996056926,6.05015931971,2.05104082089e-05,2.02218933963e-05,517.5,-8.7,"ci"
"5026",5.97363512616,6.04951282842,2817,695,5987.17432459,62.3385038328,6.29920048748,2.12537249719,4.97435805375e-05,5.13339019749e-05,700.7,499.8,"ci"
"5030",43.2376738036,43.4943587329,6121,464,43465.8184805,28.5402524169,12.0165088832,7.10109761158,2.23448653688e-05,2.00112523151e-05,945.8,735.1,"ci"
"5031",41.8725092916,41.9488816741,7594,490,41928.5326068,20.3490672318,10.5619715127,5.52127108334,1.69278128298e-05,1.67128746722e-05,414.8,214.5,"ci"
"5058",90.7023663662,90.8750051169,12633,210,90872.8023124,2.20280449753,9.94608422868,7.19328760488,1.49129516041e-05,1.49316942243e-05,835.8,62.6,"ci"
"5103",41.7412321961,41.7630832698,6920,0,41763.0832698,0,9.60446465994,6.03512764014,8.78986988874e-06,8.81382701572e-06,458,342,"ci"
"5114",12.5168780536,13.1787358304,4455,1182,13118.8070203,59.9288100915,7.12111346648,2.94473782723,5.87678490473e-05,6.22351673206e-05,388.2,311.2,"ci"
"5116",49.1755206755,49.327839461,6181,0,49327.839461,0,12.3483784596,7.98055969278,1.705320022e-05,1.72565534303e-05,269,116,"ci"
"5123",4.31435505008,4.3322070014,679,0,4332.2070014,0,9.98684051812,6.38027540707,2.0501326148e-05,1.51702859965e-05,171.5,148.3,"ci"
"5144",68.0692313592,68.2952887806,13796,1811,68232.8827865,62.4059940751,14.2537464481,4.9458453745,3.56939538097e-05,3.54030734868e-05,2078,696.2,"ci"
"5146",63.2916523182,63.439394643,12368,1663,63328.4715033,110.923139751,7.28058546688,5.1203486015,1.17566846929e-05,1.22622805943e-05,414,335,"ci"
"5150",58.6507805535,58.7566257006,8274,226,58708.0280862,48.5976143389,12.6414625245,7.09548321081,1.47909369971e-05,1.46374863539e-05,305,34,"ci"
"5154",14.1612627769,14.2596541192,13360,14720,14249.8324465,9.82167275033,1.90376253796,1.06660422503,2.86697596392e-05,2.93052961829e-05,89,45,"ci"
"5169",13.3979741749,13.4405432809,1100,0,13429.7412391,10.8020418121,20.4962746405,12.2088556719,2.2881071123e-05,3.24795371539e-05,1478.4,1262,"ci"
"5184",70.5654409565,70.9653240864,10231,2110,70926.8191499,38.5049365649,10.6220504461,6.93254023555,2.51366671271e-05,2.51791808556e-05,784,122.5,"ci"
"5192",95.4546529062,96.7959975422,14054,1075,96350.1583351,445.839207104,12.5643083731,6.85571071119,3.44027231782e-05,3.430843757e-05,230,18,"ci"
"5201",68.8217438074,69.158767959,9802,3420,69063.1833934,95.5845655911,13.2499001686,7.04582568796,2.03482202357e-05,2.03772808188e-05,936,592,"ci"
"5226",77.0494269478,77.356631434,12246,1004,77281.0977148,75.5337192256,11.3218109386,6.31072168176,2.29624030974e-05,2.52881828871e-05,1127.3,401.5,"ci"
"5257",75.6798465967,75.8110223293,10426,484,75773.8617507,37.1605786495,11.2220717225,7.26777879826,1.3505180652e-05,1.34919670945e-05,706.7,504.3,"ci"
"5260",46.1881753937,46.1993930761,7312,4320,46153.2096453,46.1728348912,8.80002506689,6.31198162545,4.35371170838e-06,4.57454745071e-06,51.2,-12.5,"ci"
"5268",22.1828346834,22.2732966518,2953,1574,22210.9347764,62.3618753258,17.3511936095,7.52148146848,2.60787229521e-05,1.39522294791e-05,872,495,"ci"
"5274",20.2115894191,20.2254753457,3900,0,20225.4753457,0,9.97443771817,5.1860193194,1.08304198874e-05,1.08304198874e-05,694,629,"ci"
"5281",126.55951153,126.591147509,16501,642,126524.62878,66.5187289424,11.5835135939,7.66769461122,7.98857381622e-06,8.09366271739e-06,506.6,206.7,"ci"
"5286",101.070776362,101.116579993,14477,681,101051.66982,64.9101726794,12.5122720038,6.98015264354,1.08889041879e-05,1.08226140075e-05,1192.5,488.1,"ci"
"5304",46.6606463448,46.8596958806,6356,0,46859.6958806,0,12.8507426551,7.37251351174,2.59696359764e-05,2.70283439857e-05,948.2,799.4,"ci"
"5306",45.3853415906,45.5068871381,7132,1330,45422.6895113,84.1976267797,11.2834856417,6.36885719452,2.19705298022e-05,2.262933282e-05,114.1,32.8,"ci"
"5316",118.057757898,118.145223907,14864,1400,118039.774227,105.449679941,13.7980432783,7.94131957935,7.0328288016e-06,7.50209063569e-06,742.2,442.6,"ci"
"5334",43.3497239707,43.3651441025,9893,10679,43189.3985948,175.745507774,6.21851348057,4.36565233951,3.85492650686e-06,3.67730138507e-06,70.3,18.9,"ci"
"5348",91.6556936117,91.8583704604,14530,1056,91786.9274101,71.4430502973,9.54742944655,6.31706313903,1.44701321624e-05,1.44777694403e-05,209.1,72.1,"ci"
"5361",18.1063084742,18.2118281281,7045,1519,18060.006549,151.821579112,5.29911778357,2.5635211567,3.94945220899e-05,8.84222204809e-06,1688,1133,"ci"
"5373",13.8336862158,14.484617123,4005,0,14484.617123,0,9.27001254462,3.61663348889,7.59840857746e-05,7.46829141477e-05,203.7,9.7,"ci"
"5385",77.5401350838,77.6174904705,10931,437,77522.1685064,95.3219641043,13.9952917579,7.09195576858,1.43969313284e-05,1.44485175166e-05,221.5,42.5,"ci"
"5398",58.2474430348,58.2844513385,6900,0,58284.4513385,0,12.1304270178,8.44702193312,9.58668691545e-06,9.60385505104e-06,156,6,"ci"
"5399",1.13847894201,1.14038027739,1500,320,1080.12699206,60.2532853371,1.22656092417,0.720084661371,1.13309078667e-05,1.57227326212e-05,217,207,"ci"
"5405",32.0312922192,32.7724260276,11320,8309,32379.7443303,392.681697322,5.06017974562,2.86040144261,4.69322308233e-05,4.72444255338e-05,59,-23,"ci"
